"EID","TYPECODE","DJDATE","IFHOME"
"p60725","5640903","2015-07","1"
"p60725","5602106","2015-07","1"
"p60725","5785678","2015-08","1"
"p60725","5732746","2015-08","1"
"p60725","5725648","2015-08","1"
"p60725","4816120","2014-12","1"
"p60725","5004380","2015-02","1"
"p60725","5747630","2015-08","1"
"p60725","5725335","2015-08","1"
"p60725","5733044","2015-08","1"
"p60725","5547184","2015-07","1"
"p60725","5707657","2015-08","1"
"p60725","4796834","2014-12","1"
"p60725","5592788","2015-07","1"
"p60725","5696558","2015-08","1"
"p60725","3139659","2013-11","1"
"p60725","5725890","2015-08","1"
"p60725","5321739","2015-05","1"
"p60725","4969119","2015-01","1"
"p60744","4684587","2014-10","1"
"p60744","5187391","2015-04","1"
"p60744","5194183","2015-04","1"
"p60744","5671532","2015-08","1"
"p60744","3229768","2013-12","1"
"p60744","5638210","2015-07","1"
"p60744","5195065","2015-04","1"
"p60749","5373638","2015-06","1"
"p60749","5373252","2015-06","1"
"p60754","4027733","2014-02","1"
"p60754","4709544","2014-11","1"
"p60754","4817733","2014-12","1"
"p60754","4184478","2014-05","1"
"p60754","5339019","2015-05","1"
"p60754","4820510","2014-12","1"
"p60754","5074313","2015-03","1"
"p60811","5482852","2015-06","1"
"p60811","5482791","2015-06","1"
"p60824","4495565","2014-08","1"
"p60824","5734775","2015-08","1"
"p60855","5434410","2015-06","1"
"p60855","5434144","2015-06","1"
"p60866","5397011","2015-06","1"
"p60866","5494252","2015-07","1"
"p60873","4442716","2014-08","1"
"p60873","4481920","2014-08","1"
"p60873","5495159","2015-07","1"
"p60873","5288608","2015-05","1"
"p60873","4936780","2015-01","1"
"p60893","2984925","2013-09","1"
"p60917","5474238","2015-06","1"
"p60987","3037752","2013-10","1"
"p61006","4905696","2015-01","1"
"p61058","4605906","2014-10","1"
"p61058","4686612","2014-10","1"
"p61058","5409478","2015-06","1"
"p61058","5630769","2015-07","1"
"p61058","5539972","2015-07","1"
"p61058","5548344","2015-07","1"
"p61058","5618639","2015-07","1"
"p61143","3193937","2013-12","1"
"p61158","4024985","2014-02","1"
"p61443","5402402","2015-06","1"
"p61443","5516953","2015-07","1"
"p61513","4916481","2015-01","1"
"p61513","4916370","2015-01","1"
"p61543","5201851","2015-04","1"
"p61543","5637337","2015-07","1"
"p61543","5732969","2015-08","1"
"p61543","5786461","2015-08","1"
"p61543","5534052","2015-07","1"
"p61543","5733037","2015-08","1"
"p61543","4879250","2014-12","1"
"p61543","4785586","2014-11","1"
"p61543","4956972","2015-01","1"
"p61543","5786470","2015-08","1"
"p61543","4951777","2015-01","1"
"p61543","5128208","2015-03","1"
"p61588","4080640","2014-04","1"
"p61607","5103276","2015-03","1"
"p61618","4896700","2014-12","1"
"p61618","4896040","2014-12","1"
"p61672","4890776","2014-12","1"
"p61672","5006895","2015-02","1"
"p61672","4675214","2014-10","1"
"p61672","4869348","2014-12","1"
"p61672","4724282","2014-11","1"
"p61672","4485444","2014-08","1"
"p61672","4899568","2015-01","1"
"p61672","4805273","2014-12","1"
"p61672","4890771","2014-12","1"
"p61672","5567469","2015-07","1"
"p61672","4866662","2014-12","1"
"p61672","4891336","2014-12","1"
"p61672","5111705","2015-03","1"
"p61672","4886507","2014-12","1"
"p61672","4800577","2014-12","1"
"p61672","5011243","2015-02","1"
"p61672","5743109","2015-08","1"
"p61672","5004614","2015-02","1"
"p61672","5145618","2015-03","1"
"p61672","4879028","2014-12","1"
"p61672","5104077","2015-03","1"
"p61672","5008734","2015-02","1"
"p61672","4888013","2014-12","1"
"p61672","4887996","2014-12","1"
"p61672","5641769","2015-07","1"
"p61672","4895998","2014-12","1"
"p61696","5081610","2015-03","1"
"p61696","5757269","2015-08","1"
"p61822","5705165","2015-08","1"
"p61822","5410421","2015-06","1"
"p62799","5541446","2015-07","0"
"p62859","4995888","2015-02","1"
"p63410","4475973","2014-08","1"
"p63410","4476067","2014-08","1"
"p63980","5550171","2015-07","1"
"p64043","5741883","2015-08","1"
"p64099","5220878","2015-04","1"
"p64099","4982628","2015-02","1"
"p64099","5696544","2015-08","1"
"p64099","4838558","2014-12","1"
"p64099","5747934","2015-08","1"
"p64099","5747621","2015-08","1"
"p64099","5299721","2015-05","1"
"p64099","5696364","2015-08","1"
"p64099","4981414","2015-02","1"
"p64099","4838044","2014-12","1"
"p64280","4724448","2014-11","1"
"p64280","4774971","2014-11","1"
"p64280","4774847","2014-11","1"
"p64291","5775175","2015-08","1"
"p64291","5773588","2015-08","1"
"p64298","5747897","2015-08","1"
"p64320","5028181","2015-02","1"
"p64320","4804758","2014-12","1"
"p64320","5028158","2015-02","1"
"p64423","4927228","2015-01","1"
"p64423","4987703","2015-02","1"
"p64423","4927360","2015-01","1"
"p64431","4279145","2014-06","1"
"p64431","3229849","2013-12","1"
"p64496","5383270","2015-06","0"
"p64516","4839495","2014-12","1"
"p64516","4848250","2014-12","1"
"p64516","4499473","2014-08","1"
"p64516","4862570","2014-12","1"
"p64516","4730916","2014-11","1"
"p64516","4730911","2014-11","1"
"p64516","5315501","2015-05","1"
"p64516","5011636","2015-02","1"
"p64516","4902906","2015-01","1"
"p64516","5476230","2015-06","1"
"p64516","5012239","2015-02","1"
"p64516","5775124","2015-08","1"
"p64516","4882645","2014-12","1"
"p64516","4838415","2014-12","1"
"p64516","5020764","2015-02","1"
"p64516","5306959","2015-05","1"
"p64516","4861409","2014-12","1"
"p64516","4853312","2014-12","1"
"p64516","4847381","2014-12","1"
"p64566","5074298","2015-03","1"
"p64576","3096880","2013-11","1"
"p64576","3088683","2013-10","1"
"p64702","4395600","2014-07","1"
"p64702","3015082","2013-09","1"
"p64808","3996233","2014-01","1"
"p64883","5362949","2015-06","1"
"p64883","4858334","2014-12","0"
"p64883","4269492","2014-06","1"
"p64883","4654808","2014-10","1"
"p64883","5722633","2015-08","1"
"p64883","4440443","2014-08","0"
"p64883","5720607","2015-08","1"
"p64883","5362281","2015-06","1"
"p64883","5440849","2015-06","1"
"p64883","5722462","2015-08","1"
"p64883","5745472","2015-08","1"
"p64883","3001583","2013-09","1"
"p64883","5294175","2015-05","1"
"p64883","3178961","2013-12","1"
"p64883","4774760","2014-11","1"
"p64883","3084624","2013-10","1"
"p65310","4247021","2014-06","1"
"p65329","5366588","2015-06","1"
"p65408","5352505","2015-05","1"
"p65408","4986496","2015-02","1"
"p65408","5287380","2015-05","1"
"p65408","4986544","2015-02","1"
"p65408","5352025","2015-05","1"
"p65408","5282815","2015-05","1"
"p65408","5119410","2015-03","1"
"p65420","4869709","2014-12","1"
"p65420","4861332","2014-12","1"
"p65789","4757423","2014-11","0"
"p65789","5695283","2015-08","1"
"p65789","4259620","2014-06","0"
"p65789","4757427","2014-11","0"
"p65789","5505944","2015-07","0"
"p65789","4135315","2014-04","1"
"p65789","5421782","2015-06","0"
"p65789","4145527","2014-05","0"
"p65789","4108119","2014-04","0"
"p65789","4450330","2014-08","1"
"p65789","4622522","2014-10","0"
"p65789","4882184","2014-12","1"
"p65789","4431445","2014-08","1"
"p65789","4721960","2014-11","0"
"p65789","4921627","2015-01","0"
"p65789","5331695","2015-05","0"
"p65789","5474356","2015-06","0"
"p65789","5701372","2015-08","0"
"p65789","4062614","2014-03","1"
"p65789","4710943","2014-11","0"
"p65789","4120086","2014-04","0"
"p65789","4731038","2014-11","0"
"p65789","4437488","2014-08","0"
"p65789","4640486","2014-10","0"
"p65789","3137838","2013-11","0"
"p65789","4881759","2014-12","1"
"p65789","2973301","2013-09","1"
"p65789","2998623","2013-09","0"
"p65789","5500842","2015-07","1"
"p65789","2973326","2013-09","1"
"p65789","2996976","2013-09","1"
"p65789","4833550","2014-12","1"
"p65789","5408592","2015-06","1"
"p65823","4464088","2014-08","1"
"p65823","4139243","2014-05","1"
"p65823","4015505","2014-02","1"
"p65823","5466326","2015-06","1"
"p65823","5602355","2015-07","1"
"p65827","4024638","2014-02","1"
"p65958","3056421","2013-10","1"
"p65958","4496614","2014-08","1"
"p65958","4651783","2014-10","1"
"p65958","3996135","2014-01","1"
"p65958","3096880","2013-11","1"
"p65958","5533444","2015-07","1"
"p65958","5772824","2015-08","1"
"p65958","5727603","2015-08","1"
"p65958","3076316","2013-10","1"
"p65958","5788963","2015-08","1"
"p65958","3131913","2013-11","1"
"p65958","5694796","2015-08","1"
"p65958","3088683","2013-10","1"
"p65958","5687585","2015-08","1"
"p65958","5781533","2015-08","1"
"p65958","5532591","2015-07","1"
"p65958","5733115","2015-08","1"
"p65958","5769632","2015-08","1"
"p66082","5617961","2015-07","1"
"p66082","5020351","2015-02","1"
"p66098","5298245","2015-05","0"
"p66098","4713621","2014-11","1"
"p66098","4859139","2014-12","1"
"p66098","4455473","2014-08","1"
"p66098","5701997","2015-08","1"
"p66098","4776163","2014-11","1"
"p66098","4859160","2014-12","1"
"p66098","5755965","2015-08","1"
"p66098","5701516","2015-08","1"
"p66098","5338548","2015-05","1"
"p66221","5704341","2015-08","1"
"p66240","4209839","2014-05","1"
"p66240","5150555","2015-04","1"
"p66240","5739441","2015-08","1"
"p66240","5150189","2015-04","1"
"p66276","4762994","2014-11","1"
"p66276","4774049","2014-11","1"
"p66410","5557247","2015-07","1"
"p66417","4784074","2014-11","1"
"p66417","4791592","2014-12","1"
"p66417","5359813","2015-06","1"
"p66417","4559706","2014-09","1"
"p66417","5363316","2015-06","1"
"p66417","4784053","2014-11","1"
"p66417","5141065","2015-03","1"
"p66417","4791746","2014-12","1"
"p66417","5352285","2015-05","1"
"p66441","4526611","2014-09","1"
"p66441","5786266","2015-08","1"
"p66515","5372266","2015-06","1"
"p66520","4797729","2014-12","1"
"p66520","4797632","2014-12","1"
"p66558","5306348","2015-05","1"
"p66578","5788331","2015-08","1"
"p66657","3159080","2013-11","1"
"p66686","4322686","2014-07","1"
"p66686","4516871","2014-09","1"
"p66686","4244506","2014-06","1"
"p66686","4222409","2014-06","1"
"p66686","4714234","2014-11","1"
"p66686","4807021","2014-12","1"
"p66686","3993305","2014-01","1"
"p66686","4813804","2014-12","1"
"p66686","5535265","2015-07","1"
"p66686","5134910","2015-03","1"
"p66686","5538085","2015-07","1"
"p66686","3228332","2013-12","1"
"p66686","5160800","2015-04","1"
"p66686","5177094","2015-04","1"
"p66686","4812116","2014-12","1"
"p66686","5050333","2015-03","1"
"p66686","4806951","2014-12","1"
"p66686","5583230","2015-07","1"
"p66686","5377894","2015-06","1"
"p66686","5043645","2015-03","1"
"p66686","5701859","2015-08","1"
"p66686","5534353","2015-07","1"
"p66707","4711104","2014-11","1"
"p66707","4802351","2014-12","1"
"p66707","4801711","2014-12","1"
"p66707","4908716","2015-01","1"
"p66748","4770836","2014-11","1"
"p66748","5234368","2015-04","1"
"p66748","4263801","2014-06","1"
"p66748","5396389","2015-06","1"
"p66748","5066646","2015-03","1"
"p66748","3162808","2013-11","1"
"p66748","5066127","2015-03","1"
"p66748","3111552","2013-11","1"
"p66748","4774884","2014-11","1"
"p66748","5398097","2015-06","1"
"p66813","4622774","2014-10","1"
"p66817","4181984","2014-05","1"
"p66893","4062692","2014-03","1"
"p66904","3112688","2013-11","1"
"p67074","5012359","2015-02","1"
"p67254","5429476","2015-06","1"
"p67273","5701162","2015-08","1"
"p67295","4886357","2014-12","1"
"p67295","5157582","2015-04","1"
"p67295","5640034","2015-07","1"
"p67295","5704097","2015-08","1"
"p67295","4886239","2014-12","1"
"p67489","4043555","2014-03","0"
"p67489","4057726","2014-03","0"
"p68073","4325199","2014-07","1"
"p68073","4071664","2014-03","1"
"p68291","3179462","2013-12","1"
"p68603","3100631","2013-10","0"
"p68603","5183923","2015-04","1"
"p68662","5347804","2015-05","0"
"p68705","5199373","2015-04","1"
"p68705","5198247","2015-04","1"
"p68750","3211701","2013-12","1"
"p68791","3046977","2013-10","1"
"p68983","5763464","2015-08","1"
"p69328","4789290","2014-11","0"
"p69328","3196343","2013-12","0"
"p69328","5118144","2015-03","1"
"p69328","2992145","2013-09","0"
"p69328","2991037","2013-09","0"
"p69328","3109658","2013-11","1"
"p69504","4760897","2014-11","0"
"p69779","4555109","2014-09","1"
"p69779","4222075","2014-06","1"
"p69779","4890641","2014-12","1"
"p69779","5594469","2015-07","1"
"p69779","3222065","2013-12","1"
"p69779","4846862","2014-12","1"
"p69804","3188644","2013-12","1"
"p69804","3086195","2013-10","1"
"p69804","3043295","2013-10","1"
"p69804","3171348","2013-11","1"
"p69804","3031184","2013-09","1"
"p69844","5179275","2015-04","1"
"p69872","5321342","2015-05","0"
"p69872","5492855","2015-07","0"
"p69892","4152112","2014-05","1"
"p69892","4813007","2014-12","1"
"p69892","4810881","2014-12","1"
"p69892","3117654","2013-11","1"
"p69892","4810856","2014-12","1"
"p69922","4379064","2014-07","1"
"p69922","4797074","2014-12","1"
"p69922","5031870","2015-02","1"
"p69956","4676888","2014-10","1"
"p69956","4505750","2014-09","1"
"p69956","3021672","2013-09","1"
"p70057","5323073","2015-05","1"
"p70057","4377926","2014-07","1"
"p70193","4809710","2014-12","1"
"p70193","4807435","2014-12","1"
"p70207","4461197","2014-08","1"
"p70207","4016620","2014-02","1"
"p70207","5320587","2015-05","1"
"p70318","5208594","2015-04","1"
"p70360","5000320","2015-02","1"
"p70375","3246955","2013-12","1"
"p70516","4073264","2014-03","0"
"p70516","4015556","2014-02","0"
"p70516","3088659","2013-10","0"
"p70516","3244346","2013-12","0"
"p70763","4754597","2014-11","1"
"p70829","5250126","2015-04","0"
"p70842","4498623","2014-08","1"
"p70842","5264896","2015-05","1"
"p70884","4726322","2014-11","1"
"p70884","3118501","2013-11","1"
"p70947","4892725","2014-12","1"
"p70947","4892717","2014-12","1"
"p71137","4622272","2014-10","1"
"p71137","5412361","2015-06","1"
"p71137","4616720","2014-10","1"
"p71137","4128492","2014-04","1"
"p71189","4077937","2014-04","0"
"p71189","5131067","2015-03","0"
"p71189","4921049","2015-01","1"
"p71189","4825735","2014-12","1"
"p71189","5541194","2015-07","1"
"p71189","5259164","2015-05","1"
"p71189","4921204","2015-01","1"
"p71189","5272411","2015-05","1"
"p71189","3177851","2013-12","1"
"p71189","5421571","2015-06","1"
"p71189","4825813","2014-12","1"
"p71189","3177854","2013-12","1"
"p71298","4704041","2014-11","1"
"p71536","5020223","2015-02","1"
"p71550","4774118","2014-11","1"
"p71550","5412787","2015-06","1"
"p71738","4517984","2014-09","1"
"p71738","4851016","2014-12","1"
"p71738","5189547","2015-04","1"
"p71766","4899164","2015-01","1"
"p71766","5043937","2015-03","1"
"p71766","5611251","2015-07","1"
"p71798","5265082","2015-05","1"
"p71798","4497440","2014-08","1"
"p71798","5264495","2015-05","1"
"p71798","5348500","2015-05","1"
"p71798","5268633","2015-05","1"
"p71812","5043863","2015-03","1"
"p71815","5731558","2015-08","1"
"p71815","5736233","2015-08","1"
"p71815","5126336","2015-03","1"
"p71815","5776240","2015-08","1"
"p71815","5549268","2015-07","1"
"p71815","5594236","2015-07","1"
"p71815","5762997","2015-08","1"
"p71815","5590290","2015-07","1"
"p71815","5553400","2015-07","1"
"p71815","4975101","2015-01","1"
"p71815","5707748","2015-08","1"
"p71815","5512821","2015-07","1"
"p71815","5506813","2015-07","1"
"p71815","5031056","2015-02","1"
"p71815","5774006","2015-08","1"
"p71815","4858890","2014-12","1"
"p71815","5031217","2015-02","1"
"p71842","4322697","2014-07","1"
"p71842","4069593","2014-03","1"
"p72022","5384290","2015-06","1"
"p72041","4330917","2014-07","1"
"p72130","4256301","2014-06","1"
"p72130","5721934","2015-08","1"
"p72188","5500839","2015-07","0"
"p72188","4556421","2014-09","0"
"p72188","4706922","2014-11","1"
"p72188","4022428","2014-02","0"
"p72188","5010655","2015-02","1"
"p72188","5707043","2015-08","0"
"p72188","4626848","2014-10","1"
"p72188","5362962","2015-06","0"
"p72188","4797077","2014-12","1"
"p72188","5645849","2015-07","1"
"p72188","3034941","2013-09","1"
"p72188","5224180","2015-04","1"
"p72188","5703305","2015-08","1"
"p72188","5010324","2015-02","1"
"p72188","4902364","2015-01","1"
"p72303","5040568","2015-03","1"
"p72303","5013359","2015-02","1"
"p72303","5317484","2015-05","1"
"p72303","5008444","2015-02","1"
"p72303","4992526","2015-02","1"
"p72303","4833438","2014-12","1"
"p72303","5707034","2015-08","1"
"p72303","4931097","2015-01","1"
"p72334","4887226","2014-12","1"
"p72334","5013215","2015-02","0"
"p72334","4887029","2014-12","1"
"p72391","5214541","2015-04","1"
"p72391","5245601","2015-04","1"
"p72391","5247253","2015-04","1"
"p72391","5641122","2015-07","1"
"p72391","4850906","2014-12","1"
"p72391","4779191","2014-11","1"
"p72391","5214317","2015-04","1"
"p72391","4944805","2015-01","1"
"p72391","4944791","2015-01","1"
"p72391","5640992","2015-07","1"
"p72493","4657498","2014-10","1"
"p72644","3999438","2014-01","1"
"p72644","5050511","2015-03","1"
"p72644","5526666","2015-07","1"
"p72644","5664748","2015-08","1"
"p72644","5674452","2015-08","1"
"p72644","5505718","2015-07","1"
"p72644","5674446","2015-08","1"
"p72644","5674448","2015-08","1"
"p72760","4654598","2014-10","1"
"p72764","4040518","2014-03","1"
"p72764","4728915","2014-11","1"
"p72764","4025104","2014-02","1"
"p72867","5279608","2015-05","1"
"p72868","4481733","2014-08","1"
"p72891","4034275","2014-02","1"
"p73120","3059953","2013-10","1"
"p73219","5751121","2015-08","0"
"p73318","5081284","2015-03","1"
"p73318","4156990","2014-05","1"
"p73318","4048318","2014-03","1"
"p73318","4655785","2014-10","1"
"p73318","4511030","2014-09","1"
"p73318","5201634","2015-04","1"
"p73318","4424847","2014-08","1"
"p73318","5377620","2015-06","1"
"p73318","3122534","2013-11","1"
"p73318","2990840","2013-09","1"
"p73318","3238065","2013-12","1"
"p73318","5015331","2015-02","1"
"p73318","5081060","2015-03","1"
"p73318","5201542","2015-04","1"
"p73403","4230247","2014-06","1"
"p73403","4267949","2014-06","1"
"p73403","5104516","2015-03","1"
"p73403","5553780","2015-07","1"
"p73403","3189697","2013-12","1"
"p73403","4900048","2015-01","1"
"p73455","4785773","2014-11","1"
"p73455","4091946","2014-04","1"
"p73455","4320558","2014-07","1"
"p73455","5123723","2015-03","1"
"p73455","4506099","2014-09","1"
"p73455","4867496","2014-12","1"
"p73455","4101904","2014-04","1"
"p73455","3975781","2014-01","1"
"p73455","4823433","2014-12","1"
"p73455","3153199","2013-11","1"
"p73455","4785578","2014-11","1"
"p73455","4866853","2014-12","1"
"p73455","4823297","2014-12","1"
"p73455","5338378","2015-05","1"
"p73455","5568551","2015-07","1"
"p73455","5123667","2015-03","1"
"p73455","5310009","2015-05","1"
"p73455","5240085","2015-04","1"
"p73508","4048115","2014-03","1"
"p73508","3059574","2013-10","1"
"p73646","5336580","2015-05","1"
"p73646","5550284","2015-07","0"
"p73646","3982915","2014-01","1"
"p73646","4702660","2014-11","1"
"p73646","4647085","2014-10","1"
"p73646","4851334","2014-12","1"
"p73646","5008075","2015-02","1"
"p73646","4720785","2014-11","0"
"p73646","4271891","2014-06","1"
"p73646","4916353","2015-01","1"
"p73646","4731882","2014-11","1"
"p73646","5637620","2015-07","0"
"p73646","4031687","2014-02","1"
"p73646","4059999","2014-03","1"
"p73646","3969388","2014-01","1"
"p73646","4848732","2014-12","1"
"p73646","4711490","2014-11","1"
"p73646","5366601","2015-06","0"
"p73646","4271844","2014-06","1"
"p73646","4031803","2014-02","1"
"p73646","4754212","2014-11","1"
"p73646","4060547","2014-03","1"
"p73646","5600634","2015-07","1"
"p73646","5555872","2015-07","1"
"p73646","4932717","2015-01","1"
"p73646","5598188","2015-07","1"
"p73646","5317434","2015-05","1"
"p73646","4835374","2014-12","1"
"p73646","4850337","2014-12","1"
"p73646","3216788","2013-12","1"
"p73646","5514030","2015-07","1"
"p73646","5271541","2015-05","1"
"p73646","5269050","2015-05","0"
"p73646","5341936","2015-05","1"
"p73646","3201650","2013-12","1"
"p73646","5235967","2015-04","1"
"p73646","4927290","2015-01","1"
"p73646","4813859","2014-12","1"
"p73646","4874810","2014-12","1"
"p73646","4815631","2014-12","1"
"p73646","5707042","2015-08","1"
"p73646","4929273","2015-01","1"
"p73646","5782737","2015-08","1"
"p73646","5383961","2015-06","1"
"p73646","5119404","2015-03","1"
"p73646","5395960","2015-06","1"
"p73646","5629046","2015-07","1"
"p73646","4959390","2015-01","1"
"p73646","4857147","2014-12","1"
"p73646","5521305","2015-07","1"
"p73646","4913475","2015-01","1"
"p73646","5625335","2015-07","1"
"p73646","3024332","2013-09","0"
"p73646","5609417","2015-07","1"
"p73646","3221414","2013-12","1"
"p73646","4835376","2014-12","1"
"p73770","4610661","2014-10","1"
"p73770","5165607","2015-04","1"
"p73770","4659286","2014-10","1"
"p73770","4097596","2014-04","1"
"p73770","5019312","2015-02","1"
"p73770","3239144","2013-12","0"
"p73770","5131975","2015-03","1"
"p73770","5158212","2015-04","1"
"p73770","4977856","2015-02","1"
"p73777","4699860","2014-11","0"
"p73777","3980731","2014-01","1"
"p73777","3984021","2014-01","1"
"p73777","4658363","2014-10","1"
"p73777","4738752","2014-11","0"
"p73777","4610874","2014-10","1"
"p73777","4461194","2014-08","1"
"p73777","5494220","2015-07","0"
"p73777","4193684","2014-05","1"
"p73777","3049696","2013-10","1"
"p73777","3175334","2013-12","1"
"p73896","4047118","2014-03","1"
"p73965","5619710","2015-07","0"
"p73965","4697270","2014-11","1"
"p73965","5611863","2015-07","1"
"p73965","4824717","2014-12","1"
"p73965","4599942","2014-09","1"
"p73965","4692073","2014-11","1"
"p73965","4697244","2014-11","1"
"p73965","3041766","2013-10","1"
"p73965","5776720","2015-08","1"
"p73965","5435507","2015-06","1"
"p73965","5143313","2015-03","1"
"p73965","5143226","2015-03","1"
"p73965","5479565","2015-06","1"
"p73965","5486001","2015-06","1"
"p73985","4577866","2014-09","1"
"p73985","5644896","2015-07","1"
"p73985","4291129","2014-06","1"
"p74014","5582722","2015-07","1"
"p74014","5270171","2015-05","1"
"p74021","4754405","2014-11","0"
"p74021","5186014","2015-04","0"
"p74021","4829158","2014-12","0"
"p74021","4671900","2014-10","0"
"p74021","3203838","2013-12","0"
"p74021","5326387","2015-05","0"
"p74021","2974969","2013-09","0"
"p74021","4671902","2014-10","0"
"p74021","5303652","2015-05","0"
"p74099","4510848","2014-09","1"
"p74105","3192941","2013-12","1"
"p74348","5743196","2015-08","1"
"p74352","5132359","2015-03","1"
"p74985","5501155","2015-07","1"
"p75124","4929732","2015-01","1"
"p75124","3238005","2013-12","1"
"p75570","5562315","2015-07","1"
"p75570","5564880","2015-07","1"
"p75581","5416080","2015-06","1"
"p75638","5046934","2015-03","1"
"p75638","5044187","2015-03","1"
"p75638","5038214","2015-03","1"
"p75638","5137054","2015-03","0"
"p75795","4291121","2014-06","1"
"p75795","4291126","2014-06","1"
"p75911","4636655","2014-10","1"
"p76100","5727456","2015-08","1"
"p76100","5463817","2015-06","1"
"p76100","4886481","2014-12","1"
"p76100","4681961","2014-10","1"
"p76100","5743187","2015-08","1"
"p76122","5651736","2015-08","1"
"p76122","5136045","2015-03","1"
"p76154","5359051","2015-06","1"
"p76214","4003691","2014-01","1"
"p76349","4124815","2014-04","1"
"p76349","4134412","2014-04","1"
"p76349","4079023","2014-04","1"
"p76349","4371780","2014-07","1"
"p76762","3050298","2013-10","1"
"p77050","4377869","2014-07","1"
"p77050","5110130","2015-03","1"
"p77050","5305180","2015-05","1"
"p77050","3135367","2013-11","1"
"p77050","5097260","2015-03","1"
"p77215","5107326","2015-03","1"
"p77246","4122874","2014-04","1"
"p77479","3021582","2013-09","1"
"p77499","4225393","2014-06","1"
"p77499","5471299","2015-06","1"
"p77499","5471418","2015-06","1"
"p77501","5790358","2015-08","1"
"p77508","4034159","2014-02","1"
"p77547","5128073","2015-03","1"
"p77547","5128819","2015-03","1"
"p77585","5103721","2015-03","1"
"p77659","5728615","2015-08","1"
"p77659","4998007","2015-02","1"
"p77659","4997826","2015-02","1"
"p77659","5759240","2015-08","1"
"p77659","5728420","2015-08","1"
"p77662","4867897","2014-12","1"
"p77662","4768250","2014-11","1"
"p77662","4774381","2014-11","1"
"p77662","4866113","2014-12","1"
"p77664","4260799","2014-06","1"
"p77664","4906629","2015-01","1"
"p77664","5595909","2015-07","1"
"p77664","5100811","2015-03","1"
"p77664","5090216","2015-03","1"
"p77664","4991557","2015-02","1"
"p77664","5000233","2015-02","1"
"p77664","4708581","2014-11","1"
"p77664","4925815","2015-01","1"
"p77664","5751274","2015-08","1"
"p77664","5617640","2015-07","1"
"p77664","5215343","2015-04","1"
"p77664","4906580","2015-01","1"
"p77664","5178354","2015-04","1"
"p77664","5113147","2015-03","1"
"p77664","4996485","2015-02","1"
"p77664","5100820","2015-03","1"
"p77664","5000210","2015-02","1"
"p77664","5215313","2015-04","1"
"p77664","4991583","2015-02","1"
"p77664","5595800","2015-07","1"
"p77664","5617685","2015-07","1"
"p77664","5263856","2015-05","1"
"p77664","5100827","2015-03","1"
"p77664","5090136","2015-03","1"
"p77664","4925835","2015-01","1"
"p77689","5666095","2015-08","0"
"p77689","5113196","2015-03","0"
"p77689","3981023","2014-01","1"
"p77689","4048125","2014-03","1"
"p77689","4579025","2014-09","0"
"p77689","4201970","2014-05","0"
"p77689","3046911","2013-10","1"
"p77718","3981865","2014-01","1"
"p77718","4554004","2014-09","1"
"p77718","4817875","2014-12","1"
"p77718","4820501","2014-12","1"
"p77718","5500686","2015-07","1"
"p77718","3179745","2013-12","1"
"p77718","5774955","2015-08","1"
"p77718","5132358","2015-03","1"
"p77718","5541747","2015-07","1"
"p77718","3062703","2013-10","1"
"p77718","5559471","2015-07","1"
"p77718","5759471","2015-08","1"
"p77718","5698328","2015-08","1"
"p77753","4071603","2014-03","1"
"p77753","4314685","2014-07","1"
"p77753","4168562","2014-05","1"
"p77753","4659286","2014-10","1"
"p77753","4895231","2014-12","1"
"p77753","5427043","2015-06","1"
"p77753","5461298","2015-06","1"
"p77753","4811532","2014-12","1"
"p77753","5764850","2015-08","1"
"p77753","5641302","2015-07","1"
"p77753","4897618","2015-01","1"
"p77753","5389599","2015-06","1"
"p77753","5648758","2015-08","1"
"p77753","5707327","2015-08","1"
"p77753","4906005","2015-01","1"
"p77753","5658948","2015-08","1"
"p77753","3233372","2013-12","1"
"p77753","5535419","2015-07","1"
"p77753","5649513","2015-08","1"
"p77753","5074324","2015-03","1"
"p77753","4977856","2015-02","1"
"p77753","5461783","2015-06","1"
"p77753","5131975","2015-03","1"
"p77785","5248379","2015-04","1"
"p77832","5789085","2015-08","1"
"p77853","5006542","2015-02","1"
"p77853","5468408","2015-06","1"
"p77853","4225685","2014-06","1"
"p77853","2995501","2013-09","1"
"p77853","5745326","2015-08","1"
"p77853","3074917","2013-10","1"
"p77853","5008524","2015-02","1"
"p77880","4375385","2014-07","1"
"p77880","4333905","2014-07","1"
"p77880","4607095","2014-10","1"
"p77880","5299749","2015-05","1"
"p77880","4533900","2014-09","1"
"p77880","5082254","2015-03","1"
"p77880","5574655","2015-07","1"
"p77880","5081205","2015-03","1"
"p77880","4997611","2015-02","1"
"p77880","5018695","2015-02","1"
"p77880","4971089","2015-01","1"
"p77880","5474926","2015-06","1"
"p77890","4007189","2014-01","1"
"p77890","5539863","2015-07","1"
"p77945","3975064","2014-01","0"
"p77945","5782063","2015-08","1"
"p77945","3964685","2014-01","0"
"p77945","4265574","2014-06","0"
"p77945","4343416","2014-07","0"
"p77945","4473734","2014-08","0"
"p77945","5133188","2015-03","1"
"p77945","5435505","2015-06","1"
"p77945","5627364","2015-07","1"
"p77945","5780644","2015-08","1"
"p77945","3038214","2013-10","0"
"p77945","5615698","2015-07","1"
"p77994","4787228","2014-11","1"
"p77994","4786540","2014-11","1"
"p78006","4138999","2014-05","1"
"p78006","3978128","2014-01","1"
"p78049","4382160","2014-07","1"
